Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
15,"H Rashid, P Singh","Energy disaggregation for identifying anomalous appliance",2017,"Proceedings of the 4th ACM International …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3137133.3141438","https://scholar.google.com/scholar?cites=18332308577786175780&as_sdt=2005&sciodt=2007&hl=en",42,"2022-05-04 15:31:42","","10.1145/3137133.3141438","","",,,,,15,3.00,8,2,5,"… We use open source implementations of FHMM and CO provided in NILMTK toolkit1 for disaggregating the aggregate meter data [3]. Both of these techniques were used with their …","https://www.researchgate.net/profile/Haroon-Rashid-19/publication/324460622_Energy_disaggregation_for_identifying_anomalous_appliance/links/5d1cb653458515c11c0d2a57/Energy-disaggregation-for-identifying-anomalous-appliance.pdf","https://scholar.google.com/scholar?q=related:JKHK04Vxaf4J:scholar.google.com/&scioq=nilmtk&hl=en&as_sdt=2007"
21,"A Reinhardt, C Klemenjak","How does load disaggregation performance depend on data characteristics? insights from a benchmarking study",2020,"Proceedings of the Eleventh ACM …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3396851.3397691","https://scholar.google.com/scholar?cites=11080049900960516186&as_sdt=2005&sciodt=2007&hl=en",43,"2022-05-04 15:31:42","","10.1145/3396851.3397691","","",,,,,21,10.50,11,2,2,"… tions in NILMTK [3], which we discuss in more detail in Sec. 4.1. NILMTK expects input data to … We thus convert ANTgen’s output to the HDF5 format used in NILMTK, and auto-generate …","https://www.areinhardt.de/publications/2020/Reinhardt_eEnergy_2020.pdf","https://scholar.google.com/scholar?q=related:WohaKK4-xJkJ:scholar.google.com/&scioq=nilmtk&hl=en&as_sdt=2007"
0,"HH Nguyen","Nonintrusive Load Monitoring Algorithms: A Comparative Study",2020,"Frontiers in Intelligent Computing: Theory and …","Springer","https://link.springer.com/chapter/10.1007/978-981-32-9186-7_23","",44,"2022-05-04 15:31:42","","10.1007/978-981-32-9186-7_23","","",,,,,0,0.00,0,1,2,"… For a comparative study, we choose NILMTK [2] because it implements the four techniques and provides data converter/data loader for REDD. It also allows rich metadata to be …","","https://scholar.google.com/scholar?q=related:6LN_26zMvHQJ:scholar.google.com/&scioq=nilmtk&hl=en&as_sdt=2007"
27,"B Zhao, M Ye, L Stankovic, V Stankovic","Non-intrusive load disaggregation solutions for very low-rate smart meter data",2020,"Applied Energy","Elsevier","https://www.sciencedirect.com/science/article/pii/S030626192030461X","https://scholar.google.com/scholar?cites=10202137833450951593&as_sdt=2005&sciodt=2007&hl=en",45,"2022-05-04 15:31:42","","","","",,,,,27,13.50,7,4,2,"… These are benchmarked with state-of-the-art approaches, based on factorial hidden Markov model and combinatorial optimisation implemented in the NILMTK toolbox, and …","https://strathprints.strath.ac.uk/72013/1/Zhao_etal_AE_2020_Non_intrusive_load_disaggregation_solutions.pdf","https://scholar.google.com/scholar?q=related:qdNqaE5GlY0J:scholar.google.com/&scioq=nilmtk&hl=en&as_sdt=2007"
32,"C Klemenjak, C Kovatsch, M Herold, W Elmenreich","A synthetic energy dataset for non-intrusive load monitoring in households",2020,"Scientific Data","nature.com","https://www.nature.com/articles/s41597-020-0434-6?ref=https://githubhelp.com","https://scholar.google.com/scholar?cites=3220731146653263905&as_sdt=2005&sciodt=2007&hl=en",46,"2022-05-04 15:31:42","HTML","","","",,,,,32,16.00,8,4,2,"… NILMTK users, we provide a NILMTK-compatible version of our synthetic dataset. This version of SynD uses the NILMTK-… how to access and plot data from SynD using NILMTK in Box 4. …","https://www.nature.com/articles/s41597-020-0434-6?ref=https://githubhelp.com","https://scholar.google.com/scholar?q=related:IehN6elVsiwJ:scholar.google.com/&scioq=nilmtk&hl=en&as_sdt=2007"
0,"Γ Σιάτρας","Μέθοδοι και εργαλεία για τον επιμερισμό της συνολικής μετρούμενης κατανάλωσης ενέργειας σε επιμέρους συσκευές",2021,"","nemertes.library.upatras.gr","http://nemertes.library.upatras.gr/jspui/handle/10889/15561","",47,"2022-05-04 15:31:42","","","","",,,,,0,0.00,0,1,1,"… ), χρησιμοποιώντας την εργαλειοθήκη NILMTK. Στην εργασία παρουσιάζονται οι έννοιες … NILM καθώς και χρησιμοποιείται η εργαλειοθήκη NILMTK για τη δημιουργία και αξιολόγηση …","https://nemertes.library.upatras.gr/jspui/bitstream/10889/15561/3/Nemertes_Siatras%28com%29.pdf","https://scholar.google.com/scholar?q=related:z-dwAZKNWeYJ:scholar.google.com/&scioq=nilmtk&hl=en&as_sdt=2007"
4,"R Jones, C Klemenjak, S Makonin, IV Bajić","Stop: Exploring Bayesian Surprise to Better Train NILM",2020,"Proceedings of the 5th …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3427771.3429388","https://scholar.google.com/scholar?cites=2938187716530125904&as_sdt=2005&sciodt=2007&hl=en",48,"2022-05-04 15:31:42","","10.1145/3427771.3429388","","",,,,,4,2.00,1,4,2,"… To explore the usefulness of a surprise threshold, we made use of NILMTK, an open-source toolkit developed for NILM research that includes implementations of some benchmark …","http://nilmworkshop.org/2020/proceedings/nilm20-final50.pdf","https://scholar.google.com/scholar?q=related:ULwxNymKxigJ:scholar.google.com/&scioq=nilmtk&hl=en&as_sdt=2007"
1,"R Jones, C Klemenjak, S Makonin, IV Bajic","Exploring Bayesian Surprise to Prevent Overfitting and to Predict Model Performance in Non-Intrusive Load Monitoring",2020,"arXiv preprint arXiv …","arxiv.org","https://arxiv.org/abs/2009.07756","https://scholar.google.com/scholar?cites=7159901604782500727&as_sdt=2005&sciodt=2007&hl=en",49,"2022-05-04 15:31:42","","","","",,,,,1,0.50,0,4,2,"… We compare the performance of several benchmark NILM algorithms supported by NILMTK, in order to establish a useful threshold on the two combined measures of surprise. We …","https://arxiv.org/pdf/2009.07756","https://scholar.google.com/scholar?q=related:d2vPI5MUXWMJ:scholar.google.com/&scioq=nilmtk&hl=en&as_sdt=2007"
7,"M Mottahedi, S Asadi","Non-intrusive load monitoring using imaging time series and convolutional neural networks",2016,"… Conference on computing in civil and …","see.eng.osaka-u.ac.jp","http://www.see.eng.osaka-u.ac.jp/seeit/icccbe2016/Proceedings/Full_Papers/089-074.pdf","https://scholar.google.com/scholar?cites=7189094646146746556&as_sdt=2005&sciodt=2007&hl=en",50,"2022-05-04 15:31:42","PDF","","","",,,,,7,1.17,4,2,6,"… The appliance activation signal was extracted using the NILMTK’s get.activation () function by providing some threshold value for power and duration which any activation shorter than …","http://www.see.eng.osaka-u.ac.jp/seeit/icccbe2016/Proceedings/Full_Papers/089-074.pdf","https://scholar.google.com/scholar?q=related:vEg9wH3LxGMJ:scholar.google.com/&scioq=nilmtk&hl=en&as_sdt=2007"
0,"Ι Αριστείδου","Διαχείριση ενέργειας σε έξυπνα σπίτια",2021,"","gnosis.library.ucy.ac.cy","http://gnosis.library.ucy.ac.cy/handle/7/64250","",51,"2022-05-04 15:31:42","","","","",,,,,0,0.00,0,1,1,"… Ο αλγόριθμος έχει εις γνώση του τις τιμές μέσης κατανάλωσης των συσκευών οι οποίες ανακτήθηκαν από τα ενεργειακά δεδομένα REFIT μέσω της εργαλειοθήκης NILMTK. Για σκοπούς …","",""
13,"A Adabi, P Manovi, P Mantey","Cost-effective instrumentation via NILM to support a residential energy management system",2016,"2016 IEEE International …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/7430540/","https://scholar.google.com/scholar?cites=17374152078805054908&as_sdt=2005&sciodt=2007&hl=en",52,"2022-05-04 15:31:42","","","","",,,,,13,2.17,4,3,6,"… called NILMTK for … NILMTK platform promises to accelerate and streamline algorithm development for low frequency data. Our platform can be used as a complementary tool to NILMTK …","","https://scholar.google.com/scholar?q=related:vDXKckNjHfEJ:scholar.google.com/&scioq=nilmtk&hl=en&as_sdt=2007"
16,"P Dash, K Naik","A very deep one dimensional convolutional neural network (VDOCNN) for appliance power signature classification",2018,"2018 IEEE Electrical Power and Energy …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8598355/","https://scholar.google.com/scholar?cites=17074642984733931789&as_sdt=2005&sciodt=2007&hl=en",53,"2022-05-04 15:31:42","","","","",,,,,16,4.00,8,2,4,"… We are also using features available in Non Intrusive Load Monitoring toolkit (NILMTK) for … -Intrusive Load Monitoring Toolkit (NILMTK) [11]. NILMTK is an open source toolkit designed …","","https://scholar.google.com/scholar?q=related:DXmuS1RR9ewJ:scholar.google.com/&scioq=nilmtk&hl=en&as_sdt=2007"
102,"N Batra, O Parson, M Berges, A Singh, ...","A comparison of non-intrusive load monitoring methods for commercial and residential buildings",2014,"arXiv preprint arXiv …","arxiv.org","https://arxiv.org/abs/1408.6595","https://scholar.google.com/scholar?cites=1949752291790901378&as_sdt=2005&sciodt=2007&hl=en",54,"2022-05-04 15:31:42","","","","",,,,,102,12.75,20,5,8,"… residential NILM algorithms provided by NILMTK [10]. We … ) disaggregation algorithm provided by NILMTK to train the AHUs as … definition for NEP as defined in NILMTK: the sum of the …","https://arxiv.org/pdf/1408.6595","https://scholar.google.com/scholar?q=related:glAzEGHpDhsJ:scholar.google.com/&scioq=nilmtk&hl=en&as_sdt=2007"
11,"C Klemenjak, A Faustine, S Makonin, ...","On metrics to assess the transferability of machine learning models in non-intrusive load monitoring",2019,"arXiv preprint arXiv …","arxiv.org","https://arxiv.org/abs/1912.06200","https://scholar.google.com/scholar?cites=11042923640073573055&as_sdt=2005&sciodt=2007&hl=en",55,"2022-05-04 15:31:42","","","","",,,,,11,3.67,3,4,3,"… APPENDIX The NILM toolkit (NILMTK) allows reproducible experiments and integrates … release of NILMTK. Our code makes use of NILMTK’s API as it analyses the outcome of NILMTK …","https://arxiv.org/pdf/1912.06200","https://scholar.google.com/scholar?q=related:v1JZ8IpYQJkJ:scholar.google.com/&scioq=nilmtk&hl=en&as_sdt=2007"
8,"AF Ebrahim, OA Mohammed","Energy disaggregation based deep learning techniques: A pre-processing stage to enhance the household load forecasting",2018,"2018 IEEE Industry Applications …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8544664/","https://scholar.google.com/scholar?cites=11975961069589455828&as_sdt=2005&sciodt=2007&hl=en",56,"2022-05-04 15:31:42","","","","",,,,,8,2.00,4,2,4,"… In this work, the NILMTK was used for the ED purpose to … shows the block diagram of the NILMTK. And all the steps from … were implemented on the NILMTK for the purpose of ED. The …","","https://scholar.google.com/scholar?q=related:1GPJNCQpM6YJ:scholar.google.com/&scioq=nilmtk&hl=en&as_sdt=2007"
0,"H Mohammadi Rouzbahani","Multi-Layer Defense Algorithm Against Deep Reinforcement Learning-based Intruders in Smart Grids",2022,"","techrxiv.org","https://www.techrxiv.org/articles/preprint/Multi-Layer_Defense_Algorithm_Against_Deep_Reinforcement_Learning-based_Intruders_in_Smart_Grids/19398449","",57,"2022-05-04 15:31:42","CITATION","","","",,,,,0,0.00,0,1,1,"All experiments are performed on a subset of the Pecan Street dataset, which is available in the Non-Intrusive Load Monitoring Toolkit (NILMTK) format …","",""
0,"SJ Leigh","Inferring Appliance-level Energy Consumption from Whole-House Electricity Meter Readings Using Edge Detection and Appliance Models",2014,"","","","",58,"2022-05-04 15:31:42","CITATION","","","",,,,,0,0.00,0,1,8,"","","https://scholar.google.com/scholar?q=related:K1eCxIhDHxYJ:scholar.google.com/&scioq=nilmtk&hl=en&as_sdt=2007"
10,"J Huchtkoetter, A Reinhardt","On the impact of temporal data resolution on the accuracy of non-intrusive load monitoring",2020,"Proceedings of the 7th ACM International …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3408308.3427974","https://scholar.google.com/scholar?cites=1512614158699134875&as_sdt=2005&sciodt=2007&hl=en",59,"2022-05-04 15:31:42","","10.1145/3408308.3427974","","",,,,,10,5.00,5,2,2,"… Through a study that uses state-of-the-art algorithms implemented in the NILMTK framework and data from four di erent datasets, we have evaluated the impact of the temporal data …","https://www.areinhardt.de/publications/2020/Huchtkoetter_BuildSys_2020.pdf","https://scholar.google.com/scholar?q=related:m_98K5Di_RQJ:scholar.google.com/&scioq=nilmtk&hl=en&as_sdt=2007"
28,"H Cao, S Liu, L Wu, Z Guan, X Du","Achieving differential privacy against non‐intrusive load monitoring in smart grid: A fog computing approach",2019,"… and Computation: Practice …","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1002/cpe.4528","https://scholar.google.com/scholar?cites=13204523810455138934&as_sdt=2005&sciodt=2007&hl=en",60,"2022-05-04 15:31:42","","10.1002/cpe.4528","","",,,,,28,9.33,6,5,3,"… our scheme in terms of the level of privacy-preservation and adopt Kullback-Leibler divergence38 to measure the level of data-utility based on the REDD data set39 with the tool NILMTK…","https://arxiv.org/pdf/1804.01817","https://scholar.google.com/scholar?q=related:drJd7nHkP7cJ:scholar.google.com/&scioq=nilmtk&hl=en&as_sdt=2007"
6,"H Bousbiat, C Klemenjak, W Elmenreich","Exploring Time Series Imaging for Load Disaggregation",2020,"Proceedings of the 7th ACM …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3408308.3427975","https://scholar.google.com/scholar?cites=14512793978893615367&as_sdt=2005&sciodt=2007&hl=en",61,"2022-05-04 15:31:42","","10.1145/3408308.3427975","","",,,,,6,3.00,2,3,2,"… The experimental setup was designed to be fully compatible to NILMTK [1], a NILM toolkit … Denoising Autoencoder (DAE) approaches provided by NILMTK. We trained DAE as well as …","https://mobile.aau.at/publications/bousbiat-buildsys20-imaging.pdf","https://scholar.google.com/scholar?q=related:B8FhUjvNZ8kJ:scholar.google.com/&scioq=nilmtk&hl=en&as_sdt=2007"
629,"J Kelly, W Knottenbelt","The UK-DALE dataset, domestic appliance-level electricity demand and whole-house demand from five UK homes",2015,"Scientific data","nature.com","https://www.nature.com/articles/sdata20157","https://scholar.google.com/scholar?cites=5486688338434564807&as_sdt=2005&sciodt=2007&hl=en",62,"2022-05-04 15:31:42","HTML","","","",,,,,629,89.86,315,2,7,"… toolkit NILMTK 38 includes an importer for UK-DALE data. NILMTK can handle the metadata provided with UK-DALE. An HDF5 version of the UK-DALE dataset (for use with NILMTK) is …","https://www.nature.com/articles/sdata20157","https://scholar.google.com/scholar?q=related:x6KrXfmhJEwJ:scholar.google.com/&scioq=nilmtk&hl=en&as_sdt=2007"
0,"J Scott, NS Wade, J Fernandes","The Need for Tidiness in Energy Data Analysis",2020,"2020 IEEE PES Innovative …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9248923/","",63,"2022-05-04 15:31:42","","","","",,,,,0,0.00,0,3,2,"… For an overview of datasets see [7], although this section will focus the work around the NILM-ToolKit (NILMtk)4 which provides a schema and ‘glue code’ in order to compare the …","https://eprints.ncl.ac.uk/file_store/production/273853/3313504B-C4A0-457B-89C1-E4C8E608E151.pdf","https://scholar.google.com/scholar?q=related:JJn6EO1b8-EJ:scholar.google.com/&scioq=nilmtk&hl=en&as_sdt=2007"
54,"N Batra, A Singh, K Whitehouse","If you measure it, can you improve it? exploring the value of energy disaggregation",2015,"Proceedings of the 2nd ACM …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/2821650.2821660","https://scholar.google.com/scholar?cites=9654778523459698614&as_sdt=2005&sciodt=2007&hl=en",64,"2022-05-04 15:31:42","","10.1145/2821650.2821660","","",,,,,54,7.71,18,3,7,"… provided in an open source toolkit called NILMTK [7]. We verified that … NILMTK [7] to perform our NILM experiments. We use the 3 reference implementations made available in NILMTK…","https://nipunbatra.github.io/papers/2015/batra_buildsys_15.pdf","https://scholar.google.com/scholar?q=related:tr_i8-mp_IUJ:scholar.google.com/&scioq=nilmtk&hl=en&as_sdt=2007"
0,"R Aghera, S Chilana, V Garg, R Reddy","A Deep Learning Technique using Low Sampling rate for residential Non Intrusive Load Monitoring",2021,"arXiv preprint arXiv:2111.05120","arxiv.org","https://arxiv.org/abs/2111.05120","",65,"2022-05-04 15:31:42","","","","",,,,,0,0.00,0,4,1,"… We have applied data pre-processing techniques available in NILMTK and used the REDD dataset (Kolter and Johnson, 2011) for experimental analysis and validation of our proposed …","https://arxiv.org/pdf/2111.05120","https://scholar.google.com/scholar?q=related:RF9LcrdWi9gJ:scholar.google.com/&scioq=nilmtk&hl=en&as_sdt=2007"
